,projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
78378,a06083e4fddd94dd600acc22f22730b3,09602cd518631d7285550f64e9d1e85d,2519a0c7b831413649dd0a3df603fb82,450249000000.0,33.59642,-78.999093,Garden City,SC,,Horry Co School District,Horry,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,355.87,21.0,t,7/4/13,8/4/13
118812,f32fa4ad7e800e6b9ba903c97dd8aa50,5ac8eec787991e5c22eb937f02b7ed9a,cb24fc0fb478eef267663848d1ae6c39,10180000647.0,34.734873,-86.636137,Huntsville,AL,urban,Huntsville City School Dist,Madison,f,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,482.28,20.0,f,11/16/13,12/31/13
104985,d6dcbbf317a21d713031f0afd9a0428c,6fdaa5f98ed2a2ee9ce152572728a420,9135413add211f5c7f8513b7e500e29c,530723000000.0,47.496398,-122.164369,Renton,WA,suburban,Renton School District 403,King,f,f,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,high poverty,Grades 3-5,271.79,26.0,f,10/28/12,11/17/12
124790,ffa26ff45cd9b837870f609f0e59b669,15220f96d907d32f2a9c38f58ca4b728,9777dde4d7c46624ecaf03e8992d7f3d,120087000000.0,27.98263,-82.429512,Tampa,FL,urban,Hillsborough Co Pub Sch Dist,Hillsborough,f,t,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,776.36,18.0,t,8/30/13,9/10/13
69047,8d6a056ea18a8f361075faf913d286ea,2724bbb40513d3f2ed221d4b40919e53,9cd3bfc02bf0d83f9e89d18ef9e748e9,62271003182.0,33.825409,-118.29585300000001,Torrance,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Health & Life Science,Math & Science,Social Sciences,History & Civics,Technology,highest poverty,Grades 3-5,1992.15,30.0,f,11/24/13,12/4/13
55657,72a613ab240f41a81945201c6518a3fa,e9b1a9aad78e21f4cc4bd23a83ca784d,9a83f1acb2a402e1e9fa7701be819dff,280216000000.0,30.658948,-88.51928000000001,Moss Point,MS,rural,Jackson Co School District,Jackson,f,f,Mrs.,History & Geography,History & Civics,Applied Sciences,Math & Science,Technology,high poverty,Grades 3-5,687.64,41.0,f,9/15/12,10/11/12
124965,fffa75021cdd838e658b331847c78ad2,bd202f86ad86ba83875f754e7ff89964,6b1ea7aa5d39c00b9a260f60d9a35e86,160210000000.0,43.648253000000004,-116.34788,Boise,ID,urban,Meridian Joint School Dist 2,Ada,f,t,Mrs.,Mathematics,Math & Science,Early Development,Applied Learning,Technology,moderate poverty,Grades PreK-2,1923.87,20.0,f,12/10/13,12/22/13
118860,f34c429feb77fef022cd54ced1eb6787,f1343c60e344624a712df8bceb7fc121,32ed23e8e4ec60873a0cb2c3982b10cd,62805010727.0,37.845269,-122.284213,Oakland,CA,urban,Oakland Unified School Dist,Alameda,t,f,Ms.,Literacy,Literacy & Language,College & Career Prep,Applied Learning,Books,highest poverty,Grades 3-5,382.85,24.0,f,9/4/13,11/25/13
109541,e000d4645012248fe7714e5ef0b1d8bc,7eb07c5e5797741294f790932139a482,cde2a6ca40af1f7885fb33b773cac428,481800000000.0,31.891043,-102.362923,Odessa,TX,urban,Ector Co Ind School District,Ector,f,t,Ms.,Mathematics,Math & Science,,,Books,high poverty,Grades 3-5,716.06,90.0,f,10/26/13,1/30/14
117526,f09c99e840c0d0c45beef6fe7ac2b51f,ee67729bfb29c7a59859d27840615bc0,243f9cba9cd0a929ef58096e1187123c,170993000000.0,41.765144,-87.658018,Chicago,IL,urban,Englewood-gresham Elem Network,Cook,f,t,Ms.,Literature & Writing,Literacy & Language,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,192.87,40.0,f,2/19/13,3/5/13
119365,f448fd876c8bcc2eed65ef07e7dda3e1,5856b801301c51bf1c17cd2cfa13900e,b17ac212e00ca684b708c31abad49a35,240009000000.0,39.293392,-76.588417,Baltimore,MD,urban,Baltimore City Public Sch Dist,Baltimore City,f,f,Mr.,Performing Arts,Music & The Arts,Music,Music & The Arts,Supplies,highest poverty,Grades 6-8,767.49,550.0,t,10/22/12,11/9/12
7785,103800760cb4e3eb79479e6c2d01afe8,71eb99a6e97f968e44403da74344fff3,fdf7ac0520965fec1f02426682272133,530282000000.0,47.33226,-122.301353,Federal Way,WA,suburban,Federal Way School Dist 210,King,f,f,Mrs.,Social Sciences,History & Civics,Civics & Government,History & Civics,Books,high poverty,Grades PreK-2,355.44,80.0,f,5/21/12,5/29/12
106021,d8f7ae9d2751815c139354ea2adf2992,59aa91fd9e00986b1e2986fee5e9ef8e,909ab705378ba63c3de87433e956b29b,60474008119.0,37.857274,-122.24573899999999,Berkeley,CA,urban,Berkeley Unified School Dist,Alameda,f,f,Mr.,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades PreK-2,2563.02,41.0,f,10/1/12,1/20/13
79466,a28f7f5e267201f31c5f269d39d0ef57,9ff3bf8db810f01a6435d793108f8c3f,764f269711d163da0d6217ca45f3e6c0,401995000000.0,35.471478999999995,-97.41396,Midwest City,OK,suburban,Midwest City-del City Sch Dist,Oklahoma,f,f,Mrs.,Literacy,Literacy & Language,Applied Sciences,Math & Science,Technology,high poverty,Grades 3-5,356.51,245.0,t,10/13/12,1/4/13
36986,4c227ce7e02a96cd95b2fed2b19acc40,5b09b337279a0bef33f7f8c3244fbd21,376f5d85a0398c662bed144d7526a812,550960000000.0,42.989536,-87.944855,Milwaukee,WI,urban,Milwaukee Public Schools,Milwaukee,f,f,Mrs.,Special Needs,Special Needs,,,Technology,highest poverty,Grades 9-12,282.16,43.0,f,2/19/12,3/19/12
83265,aa57233e0535add6264f0dbff0bddbdd,ecd0f17b8015a31cfdb14bb3f23caa02,0d4ed88736c65562679229a449fcfad9,510138000000.0,37.835663000000004,-78.283958,Palmyra,VA,rural,Fluvanna Co School District,Fluvanna,f,f,Ms.,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,moderate poverty,Grades 9-12,537.15,180.0,t,2/26/12,3/15/12
81994,a7b3c65b75da84efdf1566df805aab59,078d6a956812e196b4171c079adc29f7,d2a18d7ecc3803dcffb369ef2c9bf01c,403060000000.0,36.041393,-95.840109,Broken Arrow,OK,suburban,Union Pub School District I-9,Tulsa,f,f,Mrs.,Literacy,Literacy & Language,,,Books,moderate poverty,Grades 3-5,450.89,25.0,f,7/28/13,10/18/13
29635,3d4d05ae6b85df1037680ebf5700ba86,bafd8e24436fa724a4a3a728be46a3c9,226295136e58c467bd1e3d2819ccb6c9,,40.815577000000005,-73.90210400000001,Bronx,NY,urban,New York City Dept Of Ed,Bronx,t,f,Ms.,Literacy,Literacy & Language,Environmental Science,Math & Science,Books,highest poverty,Grades 6-8,792.22,22.0,t,1/15/13,5/9/13
31520,41330156a51b44a590d1eae6fd84e681,3d4b2a1a8d58e50f71e418aaa46b4c7b,5c3bc780d28ad02ffd8abbeffd84654c,62271003332.0,34.011936,-118.308342,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,335.54,23.0,t,1/25/12,2/9/12
61538,7e86d5065120b95c09a0498ba297c570,093e902493a2839b418a3a545e58c567,db01ccf3e4cbe6c026395b216e03d1e0,110003000000.0,38.960066999999995,-77.029907,Washington,DC,urban,Dc Public Schools,District Of Columbia,f,f,Mr.,Music,Music & The Arts,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,920.51,60.0,f,9/23/12,10/11/12
79303,a23d6d7f491f33e494b6f88370461998,8a0fbeaa1299794864575aeac927593c,0c74dd6a14b0eaf5159719dc0f3ee25b,61389001578.0,38.604759,-121.269173,Rancho Cordova,CA,urban,Folsom-cordova Unif Sch Dist,Sacramento,f,f,Mrs.,Environmental Science,Math & Science,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,1961.79,64.0,f,9/3/13,9/27/13
26282,363d7eba812ac945144cefba205e198b,0c04ee8ca5c3d5acbe9fe7940d0e61da,1ac1889dc06044dc933aeaa1ddfbb5be,61668002096.0,33.909057000000004,-118.357703,Hawthorne,CA,suburban,Hawthorne School District,Los Angeles,f,f,Ms.,Social Sciences,History & Civics,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,1341.64,58.0,f,2/5/12,5/19/12
124616,ff4cb290e2df6fd9aafc949d0dbe5138,1eed2258c93100f00c44ac24d1dc584a,0ebb2dd2de890a8b19a1c998abb2da08,62271003436.0,34.089535,-118.326622,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Technology,high poverty,Grades 6-8,575.99,90.0,f,2/24/12,6/3/12
18914,26fdda78ad921c1ac21b8949aa855337,5a4b0f48e3e032790973a82e2b923a0a,4f8d9d4469d093bfd5ab5526e115ba4e,360009000000.0,40.697353,-73.984512,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Mr.,Applied Sciences,Math & Science,Health & Life Science,Math & Science,Technology,highest poverty,Grades 9-12,1087.96,120.0,t,11/25/12,12/9/12
12442,19a0a1811efc6002883e074095b28a94,508c72ecd2f8957eeeacca7da9731141,cf2a636748006562b5779a5f380b8780,484110000000.0,29.806581,-95.47979699999999,Houston,TX,urban,Spring Branch Ind Sch District,Harris,f,f,Mr.,Applied Sciences,Math & Science,College & Career Prep,Applied Learning,Supplies,highest poverty,Grades 3-5,415.4,25.0,t,9/16/13,10/14/13
85814,af964e530ff950c4ae9b45c13b61b8e4,54becd493b4af9dd65897eac9a78dbe8,3815c2a14fddefea9754c0cf3cb47517,450351000000.0,35.045187,-81.972016,Boiling Spgs,SC,suburban,Spartanburg School District 2,Spartanburg,f,f,Mrs.,Literacy,Literacy & Language,,,Books,high poverty,Grades 9-12,524.27,30.0,f,12/3/13,3/24/14
105250,d763255a6bec2383d9dad97a5b692e96,2f5d6df49b85928a1d18dfb91e1f920f,dd11779a18a39d1a3911666058ad9a2c,320006000000.0,36.053433,-115.230626,Las Vegas,NV,rural,Clark Co School District,Clark,f,f,Mr.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades 3-5,1004.66,30.0,f,4/2/13,7/12/13
123401,fce8a580e37875af3328054cfa3cd9d9,20a510ad1dbf368477eb6077317ba1fb,caa0e0c57856c7bc18723137e96d5e0d,181281000000.0,39.747856,-86.3228,Indianapolis,IN,rural,Msd Of Wayne Twp,Marion,f,f,Mrs.,Visual Arts,Music & The Arts,,,Supplies,high poverty,Grades 3-5,227.18,800.0,t,5/3/12,7/28/12
45287,5d4b1eb2a95e06d48bd73d8e3dc670e6,e9ede770d1156c8ae407a35384cc2f6b,48963a5f494aefd661d77916134fd80c,,34.603132,-112.31631399999999,Prescott Vly,AZ,rural,Arizona Dept of Education,Yavapai,t,f,Mrs.,Mathematics,Math & Science,Applied Sciences,Math & Science,Supplies,high poverty,Grades 9-12,205.31,130.0,f,11/20/13,1/13/14
124051,fe3321aa9fbdeae4acfa6328636c8368,33038ac2dd8dce870cae6ba6e53a2a2c,9831969d099a5c6952df27af2135683e,60002009282.0,37.668294,-121.873397,Pleasanton,CA,urban,Pleasanton Unified School Dist,Alameda,f,f,Mr.,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,low poverty,Grades 9-12,2652.68,300.0,f,9/2/12,9/19/12
100721,ce16dd95f4e70354ac0b2a53bae6527c,46c170a8e70f2657294cb5e746d854fb,f4534a8e289b44b4617dbb56510fa1ff,,40.727989,-74.041426,Jersey City,NJ,suburban,New Jersey Dept of Education,Hudson,t,f,Mr.,Applied Sciences,Math & Science,Environmental Science,Math & Science,Technology,high poverty,Grades 6-8,994.44,100.0,t,1/9/13,1/27/13
13503,1bf024817b87ec4e979f2697179357e0,b7651cececaac93db2b3c0c78c92cdcf,e07d3eaf9fe3bc571432c48dd6ed445d,261200000000.0,42.427547,-82.945251,Detroit,MI,urban,Detroit Public School District,Wayne,f,f,Ms.,Character Education,Applied Learning,Other,Applied Learning,Supplies,highest poverty,Grades 3-5,288.22,500.0,f,12/21/13,1/20/14
68622,8c85353416adb86cad91bab153fdaded,c960671c10361eb9492243c93c0002d6,9fd373ea2517f68ba562e02ecbe0c517,450231000000.0,34.743927,-82.270065,Simpsonville,SC,,Greenville Co School District,Greenville,f,f,Mrs.,Literacy,Literacy & Language,History & Geography,History & Civics,Technology,high poverty,Grades 3-5,438.4,25.0,f,3/18/12,4/16/12
98335,c95693e07d8f3e5be0a3e380407612cf,576caf089913ad6437c74d9e9dc26743,1db871abecd8dabd0979ef26ae2938b9,61392009137.0,34.040294,-117.489942,Fontana,CA,suburban,Fontana Unif School District,San Bernardino,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,452.89,80.0,f,5/17/13,7/9/13
46277,5f554fa73402e8906a4044fbb6eda09d,baacfe33abf26dd65573e9492d5397b6,6dde490a97d16a1c19435847dbc807b2,470075000000.0,35.959445,-83.255887,Newport,TN,,Cocke Co School District,Cocke,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,559.08,60.0,f,2/1/13,4/11/13
84440,acb19bc12094454ace88151528e4eb50,544223c54151ff618f06b1cdab7ad63d,9b5a8ceacfa0480942307f7fd64a3eae,370225000000.0,34.993648,-79.086809,Raeford,NC,,Hoke Co School District,Hoke,f,f,Ms.,Literacy,Literacy & Language,Environmental Science,Math & Science,Books,moderate poverty,Grades PreK-2,353.69,25.0,f,6/23/12,9/1/12
120418,f6a4fac06425be5cadd1a21094ce806c,bff654ffa22890070621abf82f16c3d6,215eb037c5e9def9bdb9acedfedefca8,540093000000.0,39.658138,-79.95740699999999,Morgantown,WV,urban,Monongalia Co School District,Monongalia,f,f,Mrs.,Health & Life Science,Math & Science,Literacy,Literacy & Language,Supplies,moderate poverty,Grades PreK-2,539.02,50.0,t,9/7/12,11/29/12
52218,6b765a29de9815feef256554b57694b5,c7b138aab81cc52c630edb5209ffd412,8506862c7540f01cb5ec024c5c328e1a,262954000000.0,43.27823,-86.28793399999999,Muskegon,MI,suburban,Reeths-puffer School District,Muskegon,f,f,Ms.,Character Education,Applied Learning,Special Needs,Special Needs,Technology,moderate poverty,Grades 3-5,582.49,50.0,t,3/9/12,3/14/12
62502,806b8f39ba715883589859aa9b740fcb,62b9be789bb7b0d754811df0e8c7f277,d82c8971b03989d9fca18572434136d8,62724004131.0,33.688045,-117.92566599999999,Costa Mesa,CA,urban,Newport Mesa Unified Sch Dist,Orange,f,f,Mr.,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,highest poverty,Grades 6-8,184.76,25.0,f,9/23/12,11/1/12
81733,a72a38c33b3312eb8d98dc6c6cf58f13,9bdb04e67113b529dc50ad826d4f1e6f,42cdfffb2f440419f2dc9f001380cfc2,60261000150.0,33.828403,-117.918907,Anaheim,CA,urban,Anaheim City School District,Orange,f,f,Mrs.,Health & Life Science,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,601.54,120.0,f,11/30/12,12/28/12
123879,fddf1235ea5def8bd33b368a219c81e5,503a94dccf2d4e60cbd9a7186b16f919,f6e5fb534c40a06352eed080e4a4338f,40168000089.0,33.478819,-112.18623400000001,Phoenix,AZ,urban,Cartwright School District 83,Maricopa,f,f,Ms.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 6-8,854.68,30.0,f,7/26/13,10/4/13
10315,1549f5ce59272ef632264cce3527bf27,2dc4913ab1310df5b8ee75bb96449b93,9dfeeee8ad840023abdbb7574613eebb,120039000000.0,25.682779999999998,-80.36784,Miami,FL,urban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,Ms.,ESL,Literacy & Language,,,Technology,high poverty,Grades 3-5,383.75,7.0,t,10/26/13,1/23/14
35694,498a74003aaca09f88521ebaa4e2815b,7834fb3e83055518f75d3dc5e0a43e41,cce2c836d4bd8bfb088961cf9a1eb868,483744000000.0,27.795574,-97.663641,Robstown,TX,,Robstown Ind School District,Nueces,f,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,389.78,90.0,f,8/4/13,10/15/13
108140,dd3d4cca1d6f2fe15a940f1d5ea01068,cbefbb635b56baba4c5d5829e4dab046,a0cd239a6dca32733c06886795b532d5,170993000000.0,41.779934999999995,-87.617078,Chicago,IL,urban,Skyway Elem Network,Cook,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,699.06,25.0,t,9/19/13,10/13/13
56754,74e7b910872df079bbaf07f2f983fa82,63379904b13c08723a764e82254ed458,233d0d64caf51eab2bf52b28661f4f19,320006000000.0,36.267452,-115.174659,N Las Vegas,NV,suburban,Clark Co School District,Clark,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Other,high poverty,Grades PreK-2,548.02,25.0,t,8/15/12,10/31/12
66124,876c0954bb1005df85f914ece6377ba5,bee831d9456eafe8262b0a9938ed975f,eebbfe406424fab8b9e4c3a6e8cf24f5,170609000000.0,41.843465,-87.787347,Berwyn,IL,suburban,South Berwyn School Dist 100,Cook,f,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades PreK-2,285.16,25.0,f,7/27/13,8/9/13
49825,6688298050e3cfb3704ba5c842cbb524,18c03bb3c83038949344b6936a136f40,e11ac5f1027028b643100feb67dcff0e,421899000000.0,39.918956,-75.16850699999999,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Ms.,Environmental Science,Math & Science,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,177.96,26.0,f,5/26/13,6/16/13
5312,0b1c93203e41631925dc600da2ec4ee3,1b459cd5a909eb8da99c8c966438e376,9cd3bfc02bf0d83f9e89d18ef9e748e9,62271003182.0,33.825409,-118.29585300000001,Torrance,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Gym & Fitness,Health & Sports,,,Supplies,highest poverty,Grades 3-5,597.72,33.0,t,9/30/12,10/24/12
67292,89cd740fa959022a5e0d267a92068aba,142cae1ba550c6c89f439405d6bf63fc,44e7ec45bfe93fdec80c8029dacb7b83,181299000000.0,39.965897,-86.619923,Jamestown,IN,rural,Western Boone Co Cmty Sch Dist,Boone,f,f,Mrs.,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,moderate poverty,Grades PreK-2,765.87,7.0,f,2/15/13,2/20/13
40378,5320276daacc5224a46f1efabe67fd9a,2dcb9ee01d1383cf189ddda1d8ea8f1b,f41b76cf3dfe2166d7b386246bb01629,421899000000.0,40.048466,-75.17530500000001,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,969.06,26.0,f,10/22/13,2/6/14
118831,f339a9f9d311b8096bf8b7249daeaa08,8b2bcc95500733217e987ad1810265e5,4b0c525b083be49ca51d5bc06f2b6845,260585000000.0,42.559551,-83.24616800000001,Bloomfield Hills,MI,suburban,Public Sch Dist Of Birmingham,Oakland,f,f,Mr.,Applied Sciences,Math & Science,Visual Arts,Music & The Arts,Technology,low poverty,Grades 6-8,2452.94,250.0,f,11/19/13,1/29/14
91359,bb01190fcd3532609176d9ee4e626ac7,6b11325ba1ebbc8821cfb3fd3d5ea2da,0fa328f0b57d27cb158fd2d557ec762b,317590000000.0,41.206276,-96.05729699999999,Omaha,NE,suburban,Ralston School District 54,Douglas,f,f,Mrs.,Mathematics,Math & Science,,,Supplies,high poverty,Grades 6-8,319.79,21.0,f,11/14/13,12/28/13
121566,f924ea942b059aead273049a806bce35,eaf9d26ab3fbb314ceff86e9635fe0b0,bf6b71e3d7ac8a1555970c83994b354a,173123000000.0,40.703383,-89.605448,Peoria,IL,urban,Peoria School District 150,Peoria,f,f,Mrs.,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,528.25,25.0,t,7/15/12,8/12/12
24166,31cfbfb8a5078cc1625d45fffd2ba4ef,14ce7c882354b718d67efa9192663b1e,ef7c1192c06ec007e4dbefa83026e3b4,170993000000.0,41.899896999999996,-87.664323,Chicago,IL,urban,Fulton Elementary Network,Cook,f,f,Mrs.,Literacy,Literacy & Language,History & Geography,History & Civics,Trips,highest poverty,Grades 6-8,471.06,70.0,t,4/17/12,6/2/12
4048,088d718d05fb3d0a8484c629329a6499,cbc597197d10f49d296e5c6b4a6b17f1,9a4315d2d4d7bcabb908cff278efe336,20018000713.0,61.11408,-149.845493,Anchorage,AK,urban,Anchorage School District,Anchorage,f,f,Mr.,Mathematics,Math & Science,Special Needs,Special Needs,Technology,moderate poverty,Grades 6-8,481.75,53.0,t,9/29/13,11/21/13
86935,b1ee8196bbfdfa5fd9faa46d48f341bc,0b7dcf7211dc04d73eabb4a3ac467c0d,a2c8ad9870af6605a1940e701b105a44,68450009212.0,33.671796,-117.809142,Irvine,CA,urban,Irvine Unif School District,Orange,f,f,Mrs.,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Supplies,moderate poverty,Grades 3-5,998.52,32.0,f,2/18/13,5/10/13
14035,1d119d18d72b35229d08f0b7789858f2,6608c96eeb2859e252747cafd1e917b2,3664c02a5a16952f978fc3903992e062,310002000000.0,40.935199,-98.368659,Grand Island,NE,,Grand Island Public Schools 2,Hall,f,f,Mrs.,History & Geography,History & Civics,,,Technology,highest poverty,Grades 6-8,604.4,128.0,t,9/30/12,1/13/13
23600,30a40f932873b723b773d7226c6a8c00,31ca278ee806741bfc9b71d6f9a35c93,e5a8b54e17111d43b0d78930f5e47f2b,450213000000.0,34.143475,-79.731297,Florence,SC,rural,Florence School District 1,Florence,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Other,high poverty,Grades PreK-2,506.53,20.0,f,8/19/13,11/6/13
93842,c00ccca675f15d1667a1f6f0bca43aef,454c5ab6ea1176edfaa997fc7efc6dd4,3c5089b23f9dc1e7972f5e107ad7fa51,280216000000.0,30.659176000000002,-88.51866899999999,Moss Point,MS,rural,Jackson Co School District,Jackson,f,f,Mrs.,Special Needs,Special Needs,,,Technology,high poverty,Grades 9-12,704.66,6.0,f,11/8/13,11/16/13
61680,7ec9066028e55690db4a048b5e5e4687,1890b74756af83bd8553c84570f87816,fe65ccd8af84706f74284c81ea2ba52c,191566000000.0,41.368717,-91.95355699999999,Keota,IA,rural,Keota Cmty School District,Keokuk,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,342.58,24.0,f,8/6/13,9/7/13
53930,6f089d8831987bf1350536d20536dbd1,068f1d6fc27ee0b7ecef8015f0a39c85,2fb4c9a1f64bff773d4baf7f12be7b49,481431000000.0,32.345679,-97.420249,Cleburne,TX,,Cleburne Ind School District,Johnson,f,f,Mrs.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,328.85,65.0,t,4/21/12,4/28/12
23009,2f6f90f50a141544f4b35acb0c28d03e,81d7621df87bae8a3b04c1790a652c23,84507aead0b58310a15ebed77659c84e,180937000000.0,38.542959,-85.76831999999999,Henryville,IN,rural,West Clark Cmty School Dist,Clark,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Supplies,high poverty,Grades 3-5,932.2,23.0,f,3/15/12,3/30/12
72855,95567210226544079a6f130e36cbdcec,a92a87490f2d94dfb478a726312a1fe5,b760c66e2f66266f5fd127d50658cc20,220144000000.0,29.888885,-90.40758199999999,Boutte,LA,rural,St Charles Parish Public SD,St Charles,f,f,Ms.,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Technology,high poverty,Grades 9-12,388.76,165.0,f,5/20/13,8/14/13
78847,a153e43c88c0bd94b9365453b545b8ee,fcb76525dce12b5c2cc920a6e251d14e,5029f070e44d611174f64c1776697435,360009000000.0,40.680161,-73.991127,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,Mr.,Mathematics,Math & Science,,,Technology,highest poverty,Grades 6-8,186.69,200.0,f,12/24/12,12/30/12
19234,27a3bd3da797cfe89060666851bc5342,0b80d08127c441cd2def235b561afb70,8bea7e8c6e4279fca6276128db89292e,360009000000.0,40.687286,-73.988217,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,Ms.,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,168.69,25.0,f,10/20/13,12/3/13
